Date,Total_Energy_kWh,Average_Power_W,Maximum_Power_W,Average_Temperature,Average_Irradiance
2017-10-28,0.0,,,13.203812500000002,125.45902777777778
2017-10-29,0.0,,,14.03606397774687,93.30785267546908
2017-10-30,0.0,,,13.885243055555556,187.3375
2017-10-31,0.0,,,13.180159722222223,184.35486111111112
2017-11-01,0.0,,,11.908902777777778,171.18125
2017-11-02,0.0,,,11.560069444444444,49.36527777777778
2017-11-03,0.0,,,13.645722222222222,165.21597222222223
2017-11-04,0.0,,,13.195277777777779,22.65625
2017-11-05,0.0,,,10.55813888888889,13.057638888888889
2017-11-06,0.1176110354105632,13.466912451591206,80.5924072265625,8.855472222222222,19.377777777777776
2017-11-07,0.18755650965372728,25.63414710529302,64.0682373046875,9.121315240083508,32.44050104384134
2017-11-08,0.0,,,9.880604166666666,31.352777777777778
2017-11-09,0.0,,,10.017409722222222,18.30902777777778
2017-11-10,0.24726007105509443,137.36670614171913,169.550354003906,9.768236111111111,119.13125
2017-11-11,0.955898347727458,99.57274455494354,178.560363769531,8.329847222222222,174.89930555555554
